rural,declarante,boasaude,lnrnd,escolar,fem,idade,cp,empr
0,1,0,2.474565358,7,0,61,0,0
0,1,0,1.152821184,8,0,73,0,0
0,1,1,2.18694495,15,1,61,1,0
0,0,1,1.493744438,13,0,27,0,0
0,1,1,3.860855719,15,0,30,0,1
0,1,1,3.860856719,15,1,25,0,0
0,0,1,3.034179003,15,0,44,0,0
0,1,1,3.167710872,11,1,55,0,1
0,0,1,2.656885248,11,0,61,0,1
0,1,1,5.064827857,11,0,43,0,0
0,0,1,3.535433857,11,1,34,0,0
0,0,1,4.489464045,15,0,41,0,1
0,0,1,6.337793299,11,0,28,0,0
0,1,1,3.84948196,15,1,36,0,0
0,0,1,2.515386352,15,1,26,0,0
0,1,1,3.69833726,15,0,50,0,0
0,0,1,3.370650423,15,1,48,0,0
0,1,1,1.963743067,8,0,45,0,0
0,0,1,1.781423177,6,1,40,0,0
0,0,1,3.39085309,15,0,29,0,0
0,0,1,1.152821184,11,0,19,0,0
0,0,1,0.865155778,10,0,18,0,0
0,0,1,2.587892614,15,0,60,0,0
0,0,1,1.538476999,11,0,29,0,0
0,1,0,3.232249184,13,1,51,0,0
0,1,0,-7.428927195,4,1,80,0,0
0,0,1,1.558302959,5,0,74,0,0
0,1,1,-9.626151772,4,1,80,0,0
0,0,1,3.29554491,15,1,54,0,0
0,1,1,2.474570358,11,1,38,1,0
0,0,1,2.474563691,11,0,46,1,0
0,0,1,2.905345274,15,0,49,0,0
0,0,1,1.845964198,15,1,47,0,0
0,1,1,2.186884952,15,1,22,0,0
0,0,1,1.781423177,13,0,20,0,0
0,1,1,1.697536693,9,1,59,1,0
0,0,1,1.306969483,11,0,60,0,0
0,0,1,1.088284178,0,0,31,0,0
0,1,1,0.682825888,4,0,46,0,0
0,1,1,0.982927703,0,1,49,0,0
0,1,1,2.784718619,15,1,40,0,0
0,0,1,2.251423056,11,0,41,0,0
0,1,1,2.043785134,11,1,30,0,0
0,1,1,2.043785134,11,0,30,0,0
0,0,1,1.752437405,11,1,28,1,0
0,1,1,2.117892557,11,1,42,0,0
0,1,1,1.350645646,11,1,19,0,0
0,1,1,2.628714609,10,0,36,0,1
0,0,1,2.579924873,11,0,50,1,0
0,1,1,1.618906012,11,1,51,0,0
0,0,1,2.117888985,9,0,35,1,0
0,1,1,1.676063773,8,0,54,1,0
0,1,1,5.981118922,15,0,52,0,1
0,0,1,2.043785134,15,1,26,0,0
0,1,1,1.436584456,8,0,49,0,0
0,1,1,1.300455222,8,1,46,0,0
0,0,1,2.697707909,15,1,41,0,0
0,0,1,3.034179003,15,0,36,1,0
0,1,1,0.887617523,2,1,70,0,0
0,1,1,1.59910162,8,0,49,0,0
0,1,1,1.676063773,12,1,22,0,0
0,1,1,2.880028799,11,0,39,0,0
0,1,1,2.004563395,11,0,45,0,0
0,1,1,1.452920221,5,1,55,1,0
0,0,1,1.558282126,9,1,33,0,0
0,1,1,1.781423177,11,0,39,1,0
0,1,1,1.963745845,15,1,40,0,0
0,0,1,1.781423177,6,0,25,0,0
0,1,1,1.530113035,11,1,21,0,0
0,1,1,2.004563395,6,0,52,1,0
0,1,1,1.493742216,11,0,24,0,0
0,0,1,2.292243801,11,0,30,0,0
0,1,1,1.676063773,11,0,28,0,0
0,1,1,1.27060422,11,1,22,0,0
0,0,1,1.963743067,11,0,35,0,0
0,1,1,1.676063773,11,1,30,0,0
0,1,1,1.558282126,11,0,25,0,0
0,1,1,1.493742216,9,1,26,0,0
1,1,1,1.270620886,5,1,41,1,0
1,1,0,0.865205775,3,1,31,0,0
1,0,1,1.501122977,8,0,20,0,0
1,1,1,0.549298067,0,1,20,1,0
1,1,1,1.059290224,11,1,23,0,0
1,0,1,1.501122977,11,1,41,0,0
1,0,1,1.17529404,11,1,21,0,0
1,0,1,1.501122977,11,0,36,0,0
1,1,1,1.730128655,11,1,30,0,0
1,1,1,1.493742216,7,1,25,0,0
1,1,1,1.52653168,0,1,48,0,0
1,0,1,1.51281888,11,0,22,0,0
1,1,0,1.372381,8,0,32,0,0
1,1,1,1.348933095,8,1,50,0,0
1,1,1,1.580753593,8,0,59,0,0
1,0,1,1.088285996,11,1,18,0,0
1,0,1,1.329442339,11,0,27,0,0
1,0,1,1.088284178,11,1,24,0,0
1,0,1,1.415188013,5,1,31,0,0
1,0,1,1.27060422,11,0,19,0,0
1,0,1,1.375968069,11,1,18,0,0
1,0,1,0.806650335,11,0,18,0,0
1,0,1,0.901960515,8,1,17,0,0
1,0,1,1.558282126,8,0,35,0,0
1,1,1,2.186884952,8,0,59,1,0
1,1,1,1.781423177,7,1,30,1,0
1,1,1,2.06910525,4,0,58,0,0
1,1,1,1.558282126,8,1,54,0,0
1,1,1,1.781423177,11,0,23,0,0
1,1,1,1.676063773,5,0,36,0,0
0,1,0,1.712434591,4,0,60,1,0
0,1,1,1.558286292,4,1,57,0,0
0,0,1,1.27060422,11,1,27,0,0
0,1,1,1.558282126,8,1,68,0,0
0,0,1,1.424752519,11,1,31,0,0
0,1,1,1.595107695,11,0,18,0,0
0,1,1,2.697707909,15,0,37,0,0
0,1,1,2.251423056,15,1,32,0,0
0,1,1,1.047464835,11,1,37,1,0
0,0,0,1.963743067,11,0,64,0,0
0,0,1,1.311422881,7,0,43,0,0
0,1,1,1.088282663,11,1,39,1,0
0,0,1,1.595107695,9,0,16,0,0
0,1,0,0.577473706,0,1,43,0,0
0,1,1,1.375964736,11,0,24,0,0
0,1,1,1.375964736,11,0,22,0,0
0,0,1,2.736928468,8,0,49,0,0
0,1,0,3.504251201,7,1,49,0,0
0,0,0,1.27060422,11,0,26,0,0
0,0,1,1.535291735,12,1,21,0,0
0,0,1,1.618906012,8,1,27,0,0
0,1,1,0.865155778,6,1,40,0,0
0,1,1,1.558282126,11,0,47,0,0
0,0,0,1.627269164,11,1,32,1,0
0,1,1,1.335151074,4,1,60,1,0
0,0,0,0.567890152,11,1,33,0,0
0,0,1,1.106298788,11,0,38,0,0
0,1,1,1.201623253,8,1,43,1,0
0,1,1,1.622815959,14,1,46,0,0
0,1,1,2.043785134,8,0,38,0,0
0,0,1,1.558294626,9,1,35,0,0
0,1,1,2.880028799,11,1,62,0,0
0,1,0,0.642028893,4,0,69,1,0
0,0,1,2.697707909,15,1,38,0,0
0,0,1,2.186884952,13,0,54,1,0
0,1,1,3.139539518,15,1,46,0,0
0,0,1,1.781423177,11,0,23,0,0
0,0,1,1.193646512,8,1,18,0,0
0,1,1,1.963743067,14,1,53,0,0
0,1,0,1.874912628,4,1,54,0,0
0,0,1,1.963743067,11,0,31,0,0
0,0,1,2.043785134,13,0,30,0,0
0,1,1,1.781423177,11,0,33,0,0
0,1,1,2.579925873,13,1,55,0,0
0,0,1,2.06910025,11,0,30,0,0
0,1,0,2.292258801,11,1,30,0,0
0,0,1,2.091574772,8,0,31,0,0
0,1,1,3.273070554,15,0,29,0,0
0,1,1,1.270620886,5,1,66,1,0
0,0,0,2.944568987,15,1,42,0,0
0,1,0,1.047460669,11,1,53,1,0
0,0,1,2.697707909,15,1,37,0,0
0,0,0,1.558282126,11,1,29,0,0
0,1,1,2.614326648,15,1,59,0,0
0,1,0,2.880028799,11,1,49,0,0
0,0,1,1.532964638,12,1,20,0,0
0,0,1,1.730130409,13,1,20,0,0
0,1,1,4.26632066,15,0,71,0,1
0,1,1,3.167712538,15,1,64,1,0
0,1,1,1.127502094,1,1,23,0,0
0,0,1,1.27060422,11,1,20,0,0
0,1,1,2.774668654,11,0,33,0,0
0,0,1,1.845964198,11,1,28,0,0
0,1,0,2.069120249,11,1,30,0,0
0,0,1,0.806650335,11,0,19,0,0
0,0,1,0.953613976,8,0,29,0,0
0,1,1,1.241296049,4,1,40,0,0
0,1,0,1.270600887,8,1,46,0,0
0,0,1,0.800606146,9,0,17,0,0
0,1,1,1.78142651,10,1,43,0,0
0,1,1,1.350644247,8,0,19,0,0
0,0,0,0.840442333,8,0,44,0,0
0,0,1,1.558286292,11,0,20,0,0
0,0,1,1.720793555,4,0,32,0,0
0,0,1,1.845960032,5,0,36,0,0
0,1,1,1.278149797,11,1,31,0,0
0,0,1,1.781423177,11,0,27,0,0
0,0,1,1.694410891,11,0,24,0,0
0,0,1,2.043785134,11,0,21,0,0
0,0,1,0.646455466,11,1,40,0,0
0,0,1,0.970502961,4,0,39,0,0
0,1,0,0.865155778,1,1,64,1,0
0,0,1,1.781423177,15,1,24,0,0
0,0,0,1.663642641,11,0,24,0,0
0,0,0,1.627269164,2,0,47,1,0
0,1,0,3.049937003,12,1,45,1,0
0,1,0,0.901960515,11,0,20,0,0
0,0,0,1.532964638,8,0,21,0,0
0,0,1,1.412786138,11,1,40,0,0
0,1,1,2.602397729,11,0,32,0,0
0,0,0,0.970502961,5,0,46,0,0
0,0,0,0.982927703,11,1,46,0,0
0,1,1,0.172025263,11,0,21,0,0
0,0,1,1.152854517,10,0,19,0,0
0,1,1,2.06910025,7,0,41,1,0
0,0,0,1.781423177,11,1,29,0,0
0,1,1,1.686112997,4,0,35,0,0
0,1,1,1.088280282,11,0,41,0,0
0,1,1,1.047460669,11,1,46,0,1
0,1,1,0.934181981,8,1,15,0,0
0,1,1,1.638320026,11,1,30,0,0
0,0,1,2.288254876,15,0,59,0,0
0,0,1,2.288254876,15,1,57,0,0
0,1,1,2.506062901,15,0,27,0,0
0,1,1,2.495183727,11,0,41,0,0
0,0,1,2.022582377,15,1,24,0,0
0,1,1,0.865142445,14,0,22,0,0
0,1,1,0.547180097,4,0,45,0,0
0,0,1,1.183594358,6,1,43,0,0
0,1,1,0.901960515,4,1,45,0,0
0,0,1,0.769832265,3,0,37,1,0
0,0,1,2.216737131,8,0,49,1,0
0,0,1,1.866991305,12,0,26,0,0
0,1,0,1.78144651,11,1,43,1,0
0,0,1,1.712434591,12,1,19,0,0
0,0,1,0.836965854,5,0,51,0,1
0,0,1,1.686112997,11,0,49,0,0
0,0,1,0.901960515,11,1,24,0,0
0,0,1,1.27060422,11,1,25,0,0
0,1,0,1.558279626,4,0,52,1,0
0,0,1,1.935571,11,0,23,0,0
0,0,1,-0.569912081,4,0,67,1,0
0,1,1,1.593998673,9,0,32,0,0
0,1,1,1.712434591,7,0,51,0,0
0,0,1,1.558282126,11,0,34,0,0
0,0,1,0.420456624,11,1,28,0,0
0,1,1,0.970507961,9,0,19,0,0
0,1,1,0.901960515,5,0,33,0,0
0,1,0,0.577462595,7,1,18,0,0
0,1,0,1.618906012,3,0,55,1,0
0,0,1,1.676063773,11,0,23,0,0
0,1,1,1.963743067,11,1,28,0,0
0,0,1,1.740599516,11,0,31,0,0
0,1,1,-0.184652061,11,1,33,0,0
0,0,1,1.311422881,8,0,39,0,0
0,1,0,1.466719555,11,1,42,0,0
0,1,1,0.865155778,4,0,44,1,0
0,1,1,0.919242297,11,1,35,0,0
0,0,1,1.201608968,11,0,32,1,0
0,1,1,1.676063773,8,1,30,1,0
0,0,0,1.27060422,11,1,35,0,0
0,0,1,1.375960569,11,0,18,0,0
0,0,0,1.618906012,4,0,58,0,0
0,1,1,1.78142151,11,0,40,0,0
0,0,1,1.618906012,11,1,38,0,0
0,0,0,1.739653243,4,0,46,0,0
0,0,1,1.27060422,5,0,20,0,0
0,0,1,1.558280737,4,0,46,0,0
0,1,1,0.806650335,5,0,57,0,0
0,1,1,0.172025263,5,1,52,0,0
0,1,1,1.599098287,7,0,39,0,0
0,1,1,1.23286261,8,0,29,0,0
0,1,1,1.221809889,11,0,25,0,0
0,0,1,0.865139112,11,1,22,0,0
0,1,1,1.676063773,11,1,29,1,0
0,0,1,1.27060422,8,0,23,1,0
0,1,1,1.424752519,13,1,34,0,0
0,0,1,1.801619884,12,0,29,1,0
0,1,1,2.138093121,8,0,51,1,0
0,0,1,1.335138574,11,0,20,0,0
0,1,1,-0.45211238,0,1,60,1,0
0,0,1,0.172008598,2,0,70,0,0
0,0,1,0.577473706,2,0,22,1,0
0,0,1,1.781423177,13,0,21,0,0
0,1,1,1.493747771,4,1,55,1,0
0,0,1,1.152817018,4,0,56,0,0
0,1,1,1.375960569,3,1,56,0,0
0,0,1,1.152821184,11,1,30,0,0
0,0,1,1.088285996,8,0,29,0,0
0,0,1,1.047460669,5,0,29,0,0
0,1,1,0.987369576,11,1,19,0,0
0,1,0,0.662194101,11,0,53,1,0
0,1,1,2.186884952,11,0,53,0,0
0,1,1,2.474567024,15,1,57,0,0
0,1,1,1.835490925,11,1,47,1,0
0,1,1,1.47126734,11,0,54,1,0
0,0,1,2.25142514,12,1,25,0,0
0,0,1,2.320416345,4,0,78,1,0
0,0,1,1.558286292,15,0,42,0,0
0,0,0,1.088282663,11,0,28,1,0
0,1,1,0.982927703,11,0,51,1,0
0,0,1,1.27060422,8,0,19,0,0
0,1,1,0.017891249,9,1,46,0,0
0,0,1,0.549298067,9,1,17,0,0
0,1,1,2.292243801,11,1,31,0,0
0,0,1,2.156111627,11,0,33,0,0
0,0,0,1.332743431,8,1,63,1,0
0,0,0,1.375964736,7,1,47,0,0
0,0,1,2.043785134,15,0,36,0,0
0,1,1,2.346731532,8,1,50,0,0
0,1,1,2.474565358,5,0,69,0,1
0,0,1,2.186884952,11,0,39,0,0
0,0,1,1.781423177,11,0,28,0,0
0,0,1,2.043785134,11,0,31,0,0
0,0,1,2.880028799,8,0,51,0,0
0,1,1,1.676063773,11,0,20,0,0
0,1,1,1.558279626,11,1,53,0,0
0,1,1,1.558279626,11,1,39,0,0
0,0,1,2.004563395,11,1,29,0,0
0,0,1,1.558282126,7,0,57,0,0
0,1,1,1.031119347,11,0,27,0,0
0,1,1,1.424752519,12,1,25,0,0
0,1,1,1.27060422,11,0,28,0,0
0,1,1,1.820641583,6,0,37,0,0
0,1,1,2.186884952,12,0,23,0,0
0,0,1,2.186884952,14,0,43,0,0
0,1,1,1.189642587,15,1,41,0,0
0,1,1,2.656886081,11,1,34,0,0
0,0,1,1.558282126,11,0,44,0,0
0,0,1,2.474565358,13,1,50,0,0
0,0,1,2.880028799,15,1,27,0,0
0,0,0,1.580753593,12,0,45,0,0
0,1,0,2.331467206,15,1,45,0,0
0,0,1,1.17529404,11,1,19,0,0
0,1,1,1.17529404,5,1,37,0,0
0,0,1,3.072399858,15,1,51,0,0
0,0,1,2.091574772,15,1,33,0,0
0,1,0,1.845964198,14,1,58,0,0
0,0,0,1.868432887,3,0,51,0,0
0,0,1,1.385011418,15,1,30,0,0
0,0,1,1.255335466,15,1,26,0,0
0,1,1,1.845964198,8,1,56,0,0
0,1,0,0.769837265,0,1,49,0,0
0,0,0,1.329442339,0,0,54,1,0
0,0,1,1.329442339,13,0,21,0,0
0,1,1,0.682825888,11,0,24,0,0
0,1,1,0.719638958,11,1,22,0,0
0,1,1,1.27060422,10,0,21,0,0
0,1,0,2.004564728,4,0,68,0,0
0,1,1,1.088285996,8,1,24,0,0
0,1,1,1.424752519,6,1,20,0,0
0,1,1,1.088365992,5,1,15,0,0
0,1,1,0.992975817,8,1,32,0,0
0,0,1,1.9637514,12,0,19,1,0
0,1,1,1.546852424,5,0,52,0,0
0,1,0,1.088285996,4,0,59,1,0
0,1,1,2.369205398,15,0,35,0,0
0,0,1,2.048902746,12,1,35,0,0
0,1,1,1.781423177,10,1,49,0,0
0,1,1,1.558282126,14,0,30,0,0
0,1,1,1.447352032,11,1,29,0,0
0,1,1,1.558282126,11,0,39,1,0
0,1,1,1.395762461,9,0,47,1,0
0,1,1,-9.597980895,4,1,40,0,0
0,1,1,2.719687164,11,0,31,0,0
0,1,1,2.369205398,11,0,34,0,0
0,0,1,2.831239302,11,0,57,0,0
0,1,1,0.220813047,11,1,44,1,0
0,0,1,1.781423177,12,1,22,0,0
0,0,0,1.27060422,11,1,21,0,0
0,0,0,1.781423177,11,1,19,0,0
0,1,1,2.985390981,14,0,43,0,0
0,0,1,1.781423177,11,1,31,0,0
0,0,1,2.361235672,12,0,36,0,0
0,1,1,2.405574629,15,0,48,0,0
0,1,1,1.963743067,10,1,46,1,0
0,1,1,1.088282663,10,0,50,0,0
0,1,1,1.809595165,14,0,24,0,0
0,0,1,1.499785467,11,0,33,0,0
0,0,1,1.424752519,14,1,24,0,0
0,0,1,1.404127279,11,1,40,0,0
0,0,1,0.901960515,10,0,19,0,0
0,0,1,1.27060422,11,0,40,0,0
0,1,1,1.335141699,11,1,30,0,0
0,0,1,1.452920221,8,0,38,0,0
0,0,1,0.85317035,11,0,27,0,0
0,1,1,0.85317035,11,1,21,0,0
0,0,1,3.167710038,12,0,47,0,0
0,1,1,1.887585363,15,1,45,0,0
0,0,1,1.825873635,11,0,34,0,0
0,0,1,1.137072034,9,0,29,0,1
0,1,1,1.375968069,8,1,23,1,0
0,1,1,2.474565358,11,0,44,0,0
0,1,1,1.375960569,4,0,47,1,0
0,1,0,1.242445247,8,1,41,0,0
0,1,1,1.116452746,11,1,22,0,0
0,0,1,0.682840888,9,0,18,0,0
0,1,1,1.543009846,11,0,55,0,1
0,0,0,1.088285996,7,0,59,1,0
0,0,1,1.558282126,14,1,24,0,0
0,0,1,-9.261508659,9,0,18,0,0
0,1,1,2.985387981,15,0,50,1,0
0,0,1,1.698042438,15,0,33,0,0
0,1,1,2.523355284,15,1,56,0,0
0,0,1,3.539272244,15,0,53,0,1
0,0,1,2.043785134,15,1,23,0,0
0,1,1,3.486163088,15,1,45,0,1
0,0,1,3.273070054,11,0,46,0,0
0,0,1,1.152821184,11,0,20,0,0
0,0,1,0.865155778,10,0,17,0,0
0,1,1,1.926002098,4,0,64,0,0
0,1,1,3.034179003,15,1,53,0,0
0,1,1,1.676063773,15,1,47,0,0
0,1,1,3.167710038,14,1,23,0,0
0,0,1,0.982927703,11,1,21,0,0
0,0,1,1.676063773,13,0,21,0,0
0,0,1,2.25142514,8,0,43,0,0
0,1,1,2.474565358,15,1,56,0,0
0,1,1,2.846127362,15,1,50,0,0
0,1,1,1.558282126,5,1,45,0,0
0,0,1,1.676063773,4,0,49,0,0
0,1,1,1.27060422,11,1,28,0,0
0,1,1,1.424752519,8,0,33,0,0
0,1,0,1.91495457,11,1,46,0,0
0,1,1,1.558282126,14,1,36,0,0
0,0,1,1.558282126,11,0,39,0,0
0,1,1,1.708853237,4,0,56,0,0
0,1,1,1.676063773,4,0,53,0,0
0,1,0,1.676063773,11,0,25,0,0
0,0,0,1.493744438,10,0,28,0,0
0,1,1,0.901960515,8,1,55,0,0
0,1,1,0.3543347,11,0,22,0,0
0,0,1,0.865158159,9,1,45,0,0
0,1,1,1.088285996,0,1,37,1,0
0,0,0,1.781433177,0,0,21,1,0
0,1,1,3.167710872,15,1,43,0,0
0,0,0,3.167709538,15,0,58,0,1
0,1,1,1.580753593,6,0,29,0,0
0,1,1,0.982927703,8,1,26,0,0
0,0,1,2.379255178,11,0,37,0,0
0,0,1,2.784718619,11,0,42,0,0
0,1,1,1.781423177,8,0,32,0,0
0,0,1,2.273895218,11,0,48,0,0
0,0,1,0.998678838,0,1,45,1,0
0,0,1,1.580753593,11,0,25,0,0
0,1,1,1.255335466,8,0,32,0,0
0,1,1,1.830227151,11,1,26,0,0
0,0,1,0.931101689,11,0,19,0,0
0,0,1,1.868432887,8,0,48,0,0
0,0,1,0.887617523,11,1,39,0,0
0,1,1,1.088284178,11,1,24,0,0
0,0,0,1.686112997,5,0,55,0,0
0,0,1,1.676063773,11,0,29,0,0
0,0,1,1.781424288,11,1,23,0,0
0,1,1,2.474565358,11,0,34,0,0
0,0,1,2.76224743,12,1,26,0,0
0,0,1,1.781423177,11,0,30,0,0
0,1,0,1.817140032,4,0,52,0,0
0,1,1,0.972773517,2,1,55,0,0
0,1,1,0.682820888,8,0,44,1,0
0,0,1,1.088285996,11,1,43,0,0
0,0,1,1.17529404,11,1,19,0,0
0,1,1,1.201608968,11,0,20,0,0
0,1,1,0.865142445,11,1,17,0,0
0,0,1,1.530113035,12,1,30,0,0
0,1,0,1.221805723,11,1,50,1,0
0,1,1,1.157314823,8,1,17,0,0
0,1,1,1.558283911,13,0,50,0,0
0,1,1,1.935571,11,0,32,0,0
0,0,1,0.887617523,0,0,30,0,0
0,1,0,0.865142445,4,1,26,0,0
0,1,1,2.474565358,11,0,41,0,0
0,1,1,1.963743067,14,1,38,0,0
0,0,1,1.27060422,11,1,19,0,0
0,0,1,2.76224743,11,0,44,0,0
0,1,1,2.292245468,11,1,40,1,0
0,1,1,1.580753593,5,1,29,0,0
0,1,1,1.868432887,0,0,41,0,0
0,0,1,1.580753593,11,0,27,0,0
0,0,1,1.686112997,11,0,27,0,0
0,1,1,2.944568154,15,0,56,0,0
0,1,1,2.251422362,11,1,34,1,0
0,1,1,1.663642641,15,1,53,0,0
0,1,1,1.876732448,14,1,46,0,0
0,1,1,1.663642641,11,1,44,0,0
0,1,0,1.215540355,3,0,69,0,0
0,1,1,1.191823069,10,1,30,0,0
0,1,1,2.06910025,11,0,46,0,1
0,0,1,3.321859647,15,0,38,0,0
0,1,1,2.474563691,15,1,31,0,1
0,1,1,3.034179003,15,1,39,0,0
0,1,1,2.043785134,15,1,35,0,0
0,1,1,1.558282126,14,0,28,0,0
0,0,1,2.523355284,11,0,23,0,0
0,1,1,3.727324755,15,0,30,0,0
0,1,1,3.860855552,15,1,56,0,0
0,1,1,2.428045104,15,0,33,0,0
0,1,1,2.428045104,15,1,36,0,0
0,0,1,1.948474954,9,0,37,0,0
0,1,1,1.876732448,15,1,26,0,0
0,0,1,3.573174313,15,0,60,0,0
0,0,1,3.39085309,15,1,28,0,0
0,0,1,2.379255178,15,1,25,0,0
0,1,1,1.329442339,0,0,56,0,0
0,1,1,3.167709538,13,0,57,0,1
0,0,1,4.08399927,15,1,52,0,0
0,0,1,2.811036166,15,1,26,0,0
0,1,1,3.034179003,15,1,62,0,0
0,1,1,3.653216893,13,0,49,0,0
0,1,1,3.370650423,13,1,49,0,0
0,1,1,2.474565358,15,1,25,0,0
0,1,1,2.474565358,15,1,25,0,0
0,1,1,1.350645646,13,0,26,0,0
0,0,0,3.653216893,15,0,58,0,0
0,1,1,2.474565358,15,0,37,0,0
0,1,1,3.39085309,15,1,28,0,0
0,0,1,2.474565358,15,0,56,1,0
0,0,0,-9.038365107,11,0,27,0,0
0,1,1,3.167710872,15,0,40,0,0
0,1,1,3.39085309,15,1,37,0,0
0,0,1,3.390854423,15,0,47,0,0
0,1,1,3.573174313,15,1,48,0,0
0,1,1,2.251421806,8,1,54,1,0
0,1,1,0.992975817,15,0,65,0,0
0,0,1,3.29554291,15,1,40,0,0
0,0,1,2.312053193,12,0,21,0,0
0,1,1,1.868432887,14,1,45,0,0
0,1,1,3.967465578,15,1,28,0,0
0,0,1,2.515386352,15,1,32,0,0
0,0,1,2.06910525,15,1,27,0,0
0,1,1,4.420471935,15,0,63,0,0
0,1,1,-7.141245122,14,1,59,0,0
0,0,1,2.474565358,15,0,31,0,0
0,1,1,2.592354504,15,1,30,0,0
0,0,1,1.91494957,15,1,27,0,0
0,1,1,3.321859647,15,1,25,0,1
0,1,1,3.034179003,15,1,23,0,0
0,1,1,2.697707909,15,0,66,0,0
0,0,1,3.39085309,15,0,31,0,0
0,1,1,3.39085309,15,1,32,0,0
0,1,1,2.614326648,11,0,48,0,0
0,1,1,2.880028799,11,1,46,0,0
0,0,0,1.152829517,10,0,20,0,0
0,1,1,3.167710038,15,1,32,0,0
0,1,1,2.157986109,14,1,42,0,0
0,1,1,2.736928468,15,1,41,0,0
0,0,1,1.27060422,11,0,47,0,0
0,1,1,0.993977295,11,0,21,0,0
0,1,0,0.993977295,11,1,28,0,0
0,1,1,2.312047311,11,1,27,0,0
0,1,1,2.186884952,11,1,20,0,0
0,1,1,2.474563215,15,0,28,0,0
0,1,0,1.9637514,14,1,41,0,0
0,1,1,2.474565358,12,0,45,0,0
0,0,1,1.469452073,7,1,25,0,0
0,1,0,2.251441806,11,1,40,1,0
0,0,1,2.369205398,12,0,19,0,0
0,0,1,0.970502961,9,0,16,0,0
0,0,1,2.158713123,0,0,39,0,0
0,1,1,2.539111379,12,0,27,1,0
0,0,1,2.186884952,15,1,35,0,0
0,0,1,2.186884952,11,1,61,0,0
0,0,1,1.088282663,11,0,30,0,0
0,0,1,2.811036166,15,0,28,0,0
0,1,0,2.06910025,12,1,38,1,0
0,0,1,1.375960569,8,1,42,0,1
0,0,1,1.59910162,8,1,40,0,1
0,0,1,1.59910162,8,0,39,0,1
0,0,1,1.558277959,11,0,33,0,0
0,1,1,2.226107545,11,1,33,0,0
0,1,1,2.09727446,11,1,50,0,0
0,1,1,1.963743067,15,0,31,0,0
0,1,1,1.452920221,14,0,28,0,0
0,1,1,1.444950941,11,0,49,1,0
0,0,0,1.27060422,4,1,55,0,0
0,0,1,1.424752519,11,0,25,0,0
0,1,1,1.462969446,8,0,38,1,0
0,0,0,0.701515243,8,1,34,0,0
0,0,1,1.59910162,4,0,50,0,0
0,1,1,1.845976698,4,1,39,1,0
0,1,0,1.904023192,8,0,37,0,0
0,0,0,2.369205398,8,1,39,1,0
0,1,1,2.028285755,8,0,35,1,0
0,1,1,2.028285755,8,1,35,1,0
0,0,1,2.186883047,4,0,62,1,0
0,1,1,2.474565358,15,1,43,0,0
0,0,1,1.462971946,11,0,20,0,0
0,0,1,2.474565358,11,0,53,0,0
0,0,1,1.152821184,8,0,24,0,0
0,0,1,1.350645646,11,0,22,0,0
0,1,1,3.273069721,15,1,33,0,0
0,0,1,2.811036166,15,0,27,0,0
0,1,1,2.880028799,15,0,45,1,0
0,1,1,2.697707909,9,0,48,1,0
0,0,1,-9.731512288,8,1,46,0,0
0,1,1,1.738862258,4,0,52,1,0
0,1,0,1.861463577,8,1,52,1,0
0,1,1,1.242430962,8,0,29,0,0
0,1,1,2.697707909,11,1,57,0,0
0,0,1,1.676063773,11,0,47,0,0
0,0,1,1.558286292,5,1,33,0,0
0,0,1,1.676063773,8,0,56,0,0
0,0,1,1.424752519,11,0,70,0,0
0,0,1,0.992975817,11,0,23,0,0
0,0,1,1.375958069,11,0,54,1,0
0,1,1,1.189642587,11,1,53,0,0
0,0,1,0.992975817,11,0,23,0,0
0,0,1,1.17529404,6,0,45,0,0
0,0,1,1.17529404,11,0,18,0,0
0,0,1,1.845964198,11,0,22,0,0
0,0,1,1.595095647,4,0,58,0,0
0,1,1,1.868432887,4,0,37,0,0
0,1,1,0.769837265,4,1,29,0,0
0,0,1,0.992975817,11,0,34,0,0
0,1,1,3.678535162,15,0,64,1,0
0,0,1,2.656885248,11,0,52,0,1
0,1,1,2.474565358,15,1,42,0,0
0,0,1,2.474565358,15,0,30,1,0
0,1,1,3.419027522,15,1,49,0,0
0,0,1,3.860856386,15,0,41,1,0
0,0,1,2.474565358,10,1,46,0,0
0,0,1,1.676063773,11,0,52,0,0
0,1,1,1.963743067,11,1,52,0,0
0,0,1,1.5200614,15,0,27,0,0
0,0,1,1.558282126,13,1,22,0,0
0,0,1,1.781419844,11,0,40,0,0
0,0,1,1.019287411,11,0,19,0,0
0,1,1,2.76224743,11,1,39,0,0
0,0,1,1.375958069,11,0,33,0,0
0,0,1,3.273070054,11,0,36,0,0
0,1,1,2.474565358,14,0,47,0,0
0,1,1,2.369205398,12,0,19,0,0
0,1,1,2.292243801,8,1,53,0,0
0,1,1,3.39085509,15,1,23,0,0
0,0,1,2.174460765,11,0,65,0,1
0,0,1,2.028285755,15,1,50,0,0
0,0,1,1.355341282,11,0,18,0,0
0,0,1,1.686112997,15,0,35,0,0
0,0,1,1.462971946,11,1,29,0,0
0,0,1,1.676063773,11,1,35,0,0
0,0,1,1.963743067,7,1,34,0,0
0,1,1,1.31939359,8,0,58,0,0
0,0,1,1.963745845,11,1,50,0,0
0,0,1,1.493744438,11,1,20,0,0
0,1,1,1.686112997,11,1,41,0,0
0,0,0,1.558282126,11,0,64,0,0
