ano,periodo,vtotal,areatotal,tempano,precano,munic
2010,1,2781900.689,705177,19.92787134,1287.872257,3501905
2011,1,2880647.602,636768,19.67580742,1731.513105,3501905
2012,1,2214751.148,678744,20.22856445,1515.377552,3501905
2013,1,1785198.204,678546,19.78193171,1140.712262,3501905
2014,1,1647748.252,618948,20.57650005,716.5647132,3501905
1990,0,731221.0525,506484,20.72484418,1440.647563,3502002
1991,0,998400.9857,586476,20.7079813,1797.908231,3502002
1992,0,1950801.462,487674,20.78612582,1407.549155,3502002
1993,0,1357153.059,366993,19.96729974,1575.321408,3502002
1994,0,1471645.879,436194,20.32187689,1249.834415,3502002
1995,0,591116.804,315315,20.56282802,1780.417196,3502002
1996,0,538284.5042,274329,20.07212881,1691.015702,3502002
1997,0,1057620.622,499455,20.50868906,1489.98825,3502002
1998,0,841667.2656,499059,20.73764521,1504.624438,3502002
1999,0,1302257.495,518859,20.64965004,1320.186102,3502002
2000,0,1069684.655,490545,20.90245551,1377.710575,3502002
2001,0,1696894.686,476784,20.8542507,1100.662029,3502002
2002,0,2677115.902,527373,21.538517,1560.742159,3502002
2003,0,1412469.962,473220,20.88613985,1044.784035,3502002
2004,0,2157619.566,435996,20.18376725,1612.851166,3502002
2005,0,2039895,468369,20.8480823,1302.461105,3502002
2006,1,2894051.376,460449,20.92447493,1101.63688,3502002
2007,1,2040751.769,487476,21.20280077,1344.995394,3502002
2008,1,2917252.783,541827,20.62359378,1493.146619,3502002
2009,1,1650514.755,663696,20.90235173,2048.77173,3502002
2010,1,2875273.656,685377,21.03549159,1122.37133,3502002
2011,1,2330932.459,685377,20.84366323,1557.449394,3502002
2012,1,1798929.915,873180,21.15731985,1582.223298,3502002
2013,1,2087368.664,882387,20.53939572,1568.138214,3502002
2014,1,2334127.361,1025937,21.71451221,1003.503041,3502002
1990,0,627620.2073,1143945,22.99083921,1391.488236,3502101
1991,0,728879.793,1874862,23.1781988,1261.303143,3502101
1992,0,2273186.441,1716759,22.78845756,1193.752139,3502101
1993,0,1104078.581,1178001,23.71815405,1339.198641,3502101
1994,0,1099454.106,936639,24.28545416,1188.791474,3502101
1995,0,1173649.338,1017126,24.24945347,1166.666483,3502101
1996,0,742750.5439,396000,23.56345666,1448.57109,3502101
1997,0,683549.987,513513,23.93221233,1532.333894,3502101
1998,0,1549584.909,929709,23.904035,1459.062742,3502101
1999,0,1268858.082,1100484,23.94654627,998.0927358,3502101
2000,0,1581298.296,970299,23.68127116,1064.217815,3502101
2001,0,2540446.122,1262448,23.8322894,1186.766944,3502101
2002,0,4320562.638,1543509,24.92360744,1095.198496,3502101
2003,0,4764837.258,2153943,23.73701994,1173.379281,3502101
2004,0,6770267.315,4041675,23.78194683,1119.029778,3502101
2005,0,4216905,2172060,24.13629026,839.6030772,3502101
2006,1,4659943.557,2130876,24.16665295,1224.042427,3502101
2007,1,4749618.032,2450646,24.6073297,966.4311328,3502101
2008,1,7134833.913,3608550,23.91925105,1163.723708,3502101
2009,1,5628806.49,3513807,23.71860799,1964.608519,3502101
2010,1,7802414.602,3446883,23.76267476,1192.415155,3502101
2011,1,14633682.03,3656169,23.69495537,1517.830365,3502101
2012,1,9863327.821,3721608,24.20520997,1133.390741,3502101
2013,1,7686955.121,3750813,23.68575437,1228.40884,3502101
2014,1,6623075.177,3726261,24.20179584,969.5039893,3502101
1990,0,924961.7609,994752,20.6801496,1482.619707,3502200
1991,0,1058870.659,721512,20.26775995,1707.406081,3502200
1992,0,2103390.107,1060389,19.88577982,1556.325232,3502200
1993,0,4926709.51,837639,19.74719907,1365.894642,3502200
1994,0,3086487.337,1123749,19.91617532,968.7302409,3502200
1995,0,2686477.147,966933,20.54158656,1088.307125,3502200
1996,0,1342588.96,658449,19.50611975,1548.261766,3502200
1997,0,2171286.097,642807,19.95245319,1658.328844,3502200
1998,0,3333072.431,1081674,20.66556399,1492.464608,3502200
1999,0,3853237.541,1708344,20.18798673,1237.057477,3502200
2000,0,3653821.417,1305315,19.99969055,1143.59765,3502200
2001,0,6044591.87,1705374,20.70890875,1493.314671,3502200
2002,0,5048671.952,1482030,21.45331368,1121.471777,3502200
2003,0,5414162.22,1494999,20.67650668,1314.527722,3502200
2004,0,5568125.421,1550340,20.07871577,1270.875452,3502200
2005,0,6999597,2061774,20.66125275,1085.075512,3502200
2006,1,5755699.237,2045043,20.59851306,1249.1431,3502200
2007,1,7641874.173,2469852,21.03418989,1365.732123,3502200
2008,1,4950513.946,1920600,20.25825797,1216.661032,3502200
2009,1,4993010.798,1943073,20.64921678,1892.647626,3502200
2010,1,4424841.145,2602512,20.68017947,1301.29894,3502200
2011,1,6251727.341,2771406,20.77888233,1170.865891,3502200
2012,1,6138709.306,2866050,21.20788977,1497.283468,3502200
2013,1,6737389.456,2975346,20.5903037,1325.416542,3502200
2014,1,5884836.534,2916441,21.80344844,1009.445824,3502200
1990,0,591590.9275,525393,20.73081247,1346.562888,3502309
1991,0,371821.0363,484605,20.53164445,1569.863372,3502309
1992,0,962434.1308,523413,20.62392808,1079.617828,3502309
1993,0,850519.4792,541233,20.26116488,1287.350858,3502309
1994,0,549824.3328,447381,20.37394404,937.2357676,3502309
1995,0,879588.1927,449361,20.77926415,1683.622822,3502309
1996,0,490825.5456,388278,20.30112317,1223.608544,3502309
1997,0,1257804.292,629046,20.70356635,1622.916908,3502309
1998,0,1223490.592,675477,20.9783474,1369.794172,3502309
1999,0,958515.2112,685377,20.70238016,1123.513116,3502309
2000,0,1434061.919,830808,20.61356633,1148.17616,3502309
2001,0,1374558.796,805761,20.90437095,1317.785294,3502309
2002,0,2238125.264,911592,21.46126739,1243.283102,3502309
2003,0,2981534.267,1012869,20.95088666,1108.99751,3502309
2004,0,3105682.123,1049004,20.09133439,1096.675932,3502309
2005,0,2722401,1110582,20.72681097,902.5008522,3502309
2006,1,2460579.812,1038015,20.70927958,1143.700535,3502309
2007,1,4911612.424,1276605,21.08242174,1282.623443,3502309
2008,1,3464458.879,1405206,20.5223652,1086.691473,3502309
2009,1,3531921.032,1565784,20.8006164,1361.60828,3502309
2010,1,3654989.071,1228590,20.84077333,1297.997265,3502309
2011,1,3479191.683,1296306,20.99800718,1315.557787,3502309
2012,1,3155953.022,1168596,21.2977547,1305.290889,3502309
2013,1,3647072.031,1326105,20.6433454,1187.005679,3502309
2014,1,3318860.693,1370754,21.94884901,1025.710032,3502309
1990,0,187963.1695,342540,22.87614974,1425.162851,3502408
1991,0,120982.4198,224730,23.29336302,1105.353283,3502408
1992,0,209401.3582,229284,22.77535052,1533.25009,3502408
1993,0,274935.0104,139590,23.05838205,1190.26888,3502408
1994,0,,175230,23.6474194,1209.323542,3502408
1995,0,519248.4996,187803,23.60507972,1239.374659,3502408
1996,0,335959.4701,129888,23.11648843,1547.413895,3502408
1997,0,292715.2024,119394,23.3402241,1581.983345,3502408
1998,0,1030190.543,167508,23.20725393,1766.868731,3502408
1999,0,780331.7399,106524,23.33286099,1234.881237,3502408
2000,0,575110.2386,125433,23.24940557,1267.286483,3502408
2001,0,929560.6026,148203,23.59596913,1141.594787,3502408
2002,0,525111.0947,124839,24.49776709,1329.500784,3502408
2003,0,694669.3965,254628,23.51911268,1420.734837,3502408
2004,0,653334.1014,268389,22.90698819,1306.1577,3502408
2005,0,754479,255717,23.00112565,1167.717638,3502408
2006,1,887915.9548,286407,23.87525678,1431.917734,3502408
2007,1,1098001.943,339867,24.19615758,1271.941619,3502408
2008,1,1573649.869,500148,23.40415913,1055.380913,3502408
2009,1,883420.6105,413028,23.50804893,1801.452239,3502408
2010,1,1385251.525,610038,22.97952065,1312.860702,3502408
2011,1,796651.9121,248688,22.70347239,1211.659095,3502408
2012,1,1924599.313,783585,22.67233916,1628.570519,3502408
2013,1,2546579.231,1009305,21.6356103,1518.193729,3502408
2014,1,1964435.143,884268,22.73749229,1157.335009,3502408
1990,0,,,15.92595797,1264.056451,3502507
1991,0,,,15.64504641,1619.00465,3502507
1992,0,,,16.71122313,1456.023013,3502507
1993,0,,,18.10077988,1303.644468,3502507
1994,0,,,18.2665666,1061.322161,3502507
1995,0,,,19.48329815,1742.792158,3502507
1996,0,,,20.36157915,1385.99794,3502507
1997,0,,,20.77200825,1202.118855,3502507
1998,0,,,20.87774816,1238.184702,3502507
1999,0,,,20.0320007,1134.432967,3502507
2000,0,,,20.30687368,1637.38444,3502507
2001,0,,,20.60636399,1441.162496,3502507
2002,0,,,21.19604724,1217.126151,3502507
2003,0,,,20.51722844,1151.235591,3502507
2004,0,,,19.93759354,1352.694275,3502507
2005,0,,,20.60321991,1514.11708,3502507
2006,1,,,20.36193488,1281.317018,3502507
2007,1,,,20.62010228,1107.556496,3502507
2008,1,,,19.95456112,1554.999115,3502507
2009,1,,,18.53260465,1905.047291,3502507
2010,1,,,18.02366823,1315.759242,3502507
2011,1,,,19.62992452,1154.543526,3502507
2012,1,,,18.78841232,1410.503683,3502507
2013,1,,,20.53009163,1597.426286,3502507
2014,1,,,21.06790169,790.3690142,3502507
1990,0,307141.1486,397386,23.48841105,1369.64211,3502606
1991,0,424383.3081,456588,23.52038216,1192.945915,3502606
1992,0,640629.706,432729,23.37687866,925.5921852,3502606
1993,0,1041255.774,369270,23.97774939,1147.227115,3502606
1994,0,688350.4916,395208,24.52092678,1149.816391,3502606
1995,0,587124.1204,348381,24.47673755,1230.742094,3502606
1996,0,561657.1492,306504,23.90969353,1195.264669,3502606
1997,0,753729.3197,288189,24.14702481,1373.022893,3502606
1998,0,681326.9446,302841,24.16181174,1882.277316,3502606
1999,0,870622.0191,294921,24.18021148,1118.490688,3502606
2000,0,425689.346,291357,23.85027592,1332.008572,3502606
2001,0,1049444.148,310563,23.93002091,1388.000613,3502606
2002,0,1098986.5,333729,25.13302397,1213.805367,3502606
2003,0,981147.0902,297990,24.11575883,1484.204406,3502606
2004,0,978884.4181,329175,24.01842248,1535.335909,3502606
2005,0,937827,277002,24.3795573,1648.772819,3502606
2006,1,1738557.927,309078,24.25700425,1641.090479,3502606
2007,1,475375.3294,105930,24.74259567,1740.761781,3502606
2008,1,1014297.937,316404,24.14785549,1497.355155,3502606
2009,1,1179631.094,301257,24.17190672,1956.489226,3502606
2010,1,1468907.274,300267,24.33379852,1374.046599,3502606
2011,1,1236307.149,293040,24.1725456,1489.213297,3502606
2012,1,894018.5189,325413,24.70350628,1290.57751,3502606
2013,1,903876.4789,297594,24.14820529,1263.030814,3502606
2014,1,1186093.788,315810,24.54927699,1576.889316,3502606
1990,0,632496.9287,1946637,18.077307,1463.034368,3502705
1991,0,1269219.958,1888920,18.8174068,1294.299605,3502705
1992,0,2138785.233,1455795,18.61780389,1269.560777,3502705
1993,0,2653979.859,1003860,18.31335261,1673.298065,3502705
1994,0,8988441.029,818433,18.07985726,1404.872161,3502705
1995,0,4046385.174,558954,19.09603462,1646.74244,3502705
1996,0,5717912.426,568953,18.37318499,1865.134735,3502705
1997,0,2906607.723,607365,18.0030555,1633.973303,3502705
1998,0,3308870.118,443223,18.66467267,1711.167713,3502705
1999,0,4017677.713,430353,17.23720583,1267.849651,3502705
2000,0,8066398.049,469656,18.40332728,1571.82179,3502705
2001,0,506924.7927,316602,20.3728,1606.185325,3502705
2002,0,3868486.164,442134,19.6429613,1425.37611,3502705
2003,0,4880034.152,502920,18.74444876,1496.62319,3502705
2004,0,3683435.663,553905,18.39035905,1623.900457,3502705
2005,0,4447872,585981,19.07601671,1388.238613,3502705
2006,1,3745587.924,576675,18.92788088,1237.170973,3502705
2007,1,9722360.415,967131,18.58015855,1261.023062,3502705
2008,1,8537155.106,889614,17.97903065,1376.632601,3502705
2009,1,6734311.571,848925,19.14838976,1687.566295,3502705
2010,1,6407738.106,838035,18.75769401,1541.178349,3502705
2011,1,5488515.46,722997,18.39108714,1410.30513,3502705
2012,1,4695059.163,731709,19.22390196,1541.712878,3502705
2013,1,9783018.959,726858,18.19879239,1437.415637,3502705
2014,1,13817800.83,835857,20.4950078,1447.349482,3502705
1990,0,6052136.122,4638546,23.41368971,1153.68617,3502804
1991,0,4744018.263,4118994,23.3870768,1426.59682,3502804
1992,0,8432937.501,4113945,23.13962566,1443.093947,3502804
1993,0,10621095.05,4524201,23.5722864,1315.711389,3502804
1994,0,6627075.875,3732300,24.10770245,1012.743318,3502804
1995,0,6305445.544,3774672,23.98922661,1254.645288,3502804
1996,0,7235885.433,4465890,23.46303032,1188.802526,3502804
1997,0,7662695.611,4313430,23.8465772,1295.927863,3502804
1998,0,7082679.4,4257396,23.80332753,1831.418021,3502804
1999,0,6154760.727,4518657,23.78347214,1309.975715,3502804
2000,0,11105642.31,5193342,23.69391933,1301.522601,3502804
2001,0,11859076.14,5585283,23.90005311,1114.273345,3502804
2002,0,12602889.96,4953960,24.92995241,1085.042569,3502804
2003,0,10828508.02,5396886,23.94129909,1241.732731,3502804
2004,0,10912725.35,5114241,23.75136682,1236.53395,3502804
2005,0,12659130,5849910,24.22217055,1115.413289,3502804
2006,1,15006306.44,6555285,24.05928235,1316.333728,3502804
2007,1,17900649.98,6307587,24.57164973,1302.555131,3502804
2008,1,15029466.26,7025139,23.81363839,1238.666242,3502804
2009,1,15123761.6,7264323,23.69618332,1792.910361,3502804
2010,1,19514950.04,7109586,23.91159404,1194.744299,3502804
2011,1,18844723.39,6799518,23.60486055,1355.503645,3502804
2012,1,16977006.92,6688143,24.35411714,1719.297217,3502804
2013,1,14957068.88,6510438,23.4763671,1189.789272,3502804
2014,1,9769867.83,6172848,23.991315,1173.24788,3502804
1990,0,318759.4717,402732,20.88812791,1115.882555,3502903
1991,0,301719.2542,413325,20.23828617,1455.195208,3502903
1992,0,410198.0369,472725,19.94869469,1083.036185,3502903
1993,0,663490.2443,326898,20.06835913,1372.250353,3502903
1994,0,539901.8129,294030,20.30633068,1046.764011,3502903
1995,0,484312.5182,463815,20.39659444,1438.170824,3502903
1996,0,,10494,19.88079658,1242.772035,3502903
1997,0,173886.9647,39996,20.40360729,1292.470579,3502903
1998,0,371473.6532,274824,20.8491598,1328.052086,3502903
1999,0,475262.4605,287793,20.36570103,963.6735199,3502903
2000,0,254568.9281,147510,20.07653023,1154.070151,3502903
2001,0,342978.09,124146,20.97626744,1389.343006,3502903
2002,0,389443.4146,135531,21.6299079,1379.368629,3502903
2003,0,352842.1195,132165,20.88810138,1114.667387,3502903
2004,0,335020.2216,183843,20.35690225,1366.486979,3502903
2005,0,436788,165825,21.07972836,1191.971668,3502903
2006,1,535950.1655,164043,20.98779514,1289.184469,3502903
2007,1,176377.9116,76032,21.36777552,1315.956836,3502903
2008,1,396710.3432,162459,20.56071278,1125.979324,3502903
2009,1,732012.7249,177903,21.19168151,1632.550256,3502903
2010,1,491559.7183,142758,21.22615509,1290.445218,3502903
2011,1,808534.4861,192753,20.98418266,1171.455091,3502903
2012,1,662860.2101,175824,21.67284283,1220.483328,3502903
2013,1,593116.2413,182556,21.05584121,1036.41398,3502903
2014,1,543603.4866,190080,22.01129365,725.456513,3502903
1990,0,1831963.581,1002771,21.56966641,1163.143686,3503000
1991,0,767375.4114,793980,21.26286675,1976.690087,3503000
1992,0,1458563.096,795960,20.93120742,1614.49681,3503000
1993,0,1054411.954,834570,21.20559161,1716.272813,3503000
1994,0,1285647.272,993663,21.76233394,1422.006258,3503000
1995,0,1042489.683,725373,21.50483402,1782.902348,3503000
1996,0,1227866.741,710523,21.13135182,1692.346844,3503000
1997,0,,1401444,21.52292144,1731.848093,3503000
1998,0,,1473318,22.16872035,1322.904165,3503000
1999,0,,1470150,21.68136198,993.9279611,3503000
2000,0,,1215225,21.69268885,1338.04537,3503000
2001,0,,1348776,21.76588878,1186.508464,3503000
2002,0,,1264230,22.4937146,1365.797758,3503000
2003,0,,1229085,21.92953185,1422.585989,3503000
2004,0,,1219680,21.90789746,1739.546817,3503000
2005,0,,1287891,22.36125187,1406.881831,3503000
2006,1,,1293930,22.01306591,1709.622601,3503000
2007,1,2951678.057,1296306,22.60525567,1363.055722,3503000
2008,1,3737136.913,1459062,22.08458738,1406.491959,3503000
2009,1,3425208.93,1690128,22.24966413,1747.765797,3503000
2010,1,2897776.687,1405206,22.24481277,1406.780449,3503000
2011,1,3475815.214,1407285,21.90861432,1361.155751,3503000
2012,1,3093806.294,1373031,22.32681683,1224.900211,3503000
2013,1,3466844.795,1622808,21.85315891,1500.143801,3503000
2014,1,2074480.974,1271754,22.54251412,1111.295687,3503000
1990,0,1126367.11,540639,20.30756456,1249.839341,3503109
1991,0,557047.2095,517671,20.39910831,1736.526441,3503109
1992,0,1500322.021,525690,20.97371539,1510.624333,3503109
1993,0,1824662.159,479655,21.10351423,1579.448375,3503109
1994,0,1641106.952,439362,21.63295391,1443.806042,3503109
1995,0,1184629.218,392436,21.59921526,1535.410949,3503109
1996,0,896724.5336,306306,20.0728492,1378.002306,3503109
1997,0,951776.3825,273933,20.28671422,1719.67102,3503109
1998,0,927171.4884,258291,19.79716797,1544.584128,3503109
1999,0,759077.568,263439,19.92648417,1347.822598,3503109
2000,0,675161.0702,253044,20.17477477,1027.797669,3503109
2001,0,558530.2923,331056,20.65290841,1481.769306,3503109
2002,0,726990.8659,297990,21.38438059,1298.160435,3503109
2003,0,816291.6151,357786,20.81398231,1379.331588,3503109
2004,0,1268788.583,559944,19.96940817,1451.045506,3503109
2005,0,1057914,551826,20.47387941,1297.560757,3503109
2006,1,1139291.691,585486,20.39881227,1251.687296,3503109
2007,1,1270334.489,460944,20.87524774,1457.72411,3503109
2008,1,1338052.83,552123,19.60358832,1352.270672,3503109
2009,1,2130132.076,827838,20.14184479,1945.304924,3503109
2010,1,4106583.991,927630,20.37283585,1299.31832,3503109
2011,1,3799047.198,998910,19.89835708,1421.087947,3503109
2012,1,2279305.775,990000,20.58081357,1448.293655,3503109
2013,1,2944133.111,990000,20.45642242,1614.547859,3503109
2014,1,3336645.374,999900,22.36021137,1138.258748,3503109
1990,0,9255352.415,6796350,21.27102372,1306.516176,3503208
1991,0,16984773.38,8547363,21.25600081,1488.034248,3503208
1992,0,17812060.47,8546571,21.48575309,1341.424646,3503208
1993,0,17913991.14,5894163,20.89297258,1414.958197,3503208
1994,0,15557732.82,7154730,21.20536861,1294.257551,3503208
1995,0,11219840.13,6669432,21.3268986,1634.877213,3503208
1996,0,11280780.36,6820506,20.95638442,1419.747142,3503208
1997,0,10773102.8,6602310,21.28696755,1500.410624,3503208
1998,0,11989539.05,7228683,21.55962048,1294.627167,3503208
